service_id,date,exception_type
11205,20191110,2
11205,20191007,2
11205,20191008,2
11205,20191009,2
11205,20191010,2
11205,20191014,2
11205,20191015,2
11205,20191016,2
11205,20191017,2
11215,20191101,1
11215,20191111,1
11215,20190921,2
11215,20191109,2
11215,20191110,2
11218,20191101,1
11218,20190921,2
11218,20191109,2
11881,20191101,1
11881,20190922,1
11881,20190901,1
11881,20190907,1
11881,20190908,1
11881,20190914,1
11881,20190915,1
11881,20191012,2
11881,20191013,2
11881,20191019,2
11881,20191020,2
11881,20191109,2
11881,20191110,2
9849,20191111,2
9849,20190921,2
9849,20191109,2
11219,20190901,1
11219,20190902,1
11219,20190903,1
11219,20190904,1
11219,20190905,1
11219,20190906,1
11219,20190907,1
11219,20190908,1
11219,20190909,1
11219,20190910,1
11219,20190911,1
11219,20190912,1
11219,20190913,1
11219,20190914,1
11219,20190915,1
11219,20191014,1
11219,20191015,1
11219,20191016,1
11219,20191017,1
11219,20191018,1
11219,20191019,1
11219,20191020,1
11219,20191021,1
11219,20191022,1
11219,20191023,1
11219,20191024,1
11219,20191025,1
11219,20191026,1
11219,20191027,1
11219,20191101,1
11219,20190922,1
11219,20190928,1
11219,20190929,1
11219,20191005,1
11219,20191006,1
11219,20191012,1
11219,20191013,1
11219,20191102,1
11219,20191103,1
11219,20191111,2
11219,20191109,2
11219,20191110,2
11219,20190921,2
3777,20191111,2
3777,20191101,2
3777,20190916,2
3777,20190917,2
3777,20190918,2
3777,20190919,2
3777,20190920,2
3777,20190923,2
3777,20190924,2
3777,20190925,2
3777,20190926,2
3777,20190927,2
3912,20191112,2
3912,20191113,2
3912,20191114,2
3912,20191115,2
3912,20191104,2
3912,20191105,2
3912,20191106,2
3912,20191107,2
3912,20191108,2
4274,20191101,1
4274,20191012,2
4274,20191019,2
4274,20191026,2
8872,20190930,1
8872,20191001,1
8872,20191002,1
8872,20191003,1
8872,20191004,1
8872,20191005,1
8872,20191006,1
8872,20191028,1
8872,20191029,1
8872,20191030,1
8872,20191031,1
8872,20191101,1
8872,20191102,1
8872,20191103,1
8872,20191118,1
8872,20191119,1
8872,20191120,1
8872,20191121,1
8872,20191122,1
8872,20191123,1
8872,20191124,1
8872,20191125,1
8872,20191126,1
8872,20191127,1
8872,20191128,1
8872,20191129,1
8872,20191130,1
8872,20190921,1
8872,20190922,1
8872,20190928,1
8872,20190929,1
8872,20191116,1
8872,20191117,1
8872,20191007,1
8872,20191008,1
8872,20191009,1
8872,20191010,1
8872,20191011,1
8872,20191014,1
8872,20191015,1
8872,20191016,1
8872,20191017,1
8872,20191018,1
8872,20191021,1
8872,20191022,1
8872,20191023,1
8872,20191024,1
8872,20191025,1
5521,20191027,1
5521,20191111,1
11098,20191111,2
11098,20191101,2
11098,20190924,2
11098,20190925,2
11098,20190926,2
11098,20190927,2
11098,20191008,2
11098,20191009,2
11098,20191010,2
11098,20191011,2
11098,20191015,2
11098,20191016,2
11098,20191017,2
11098,20191018,2
14628,20191111,2
14628,20191101,2
14629,20191111,2
14629,20191101,2
3939,20190901,1
14630,20191111,2
14630,20191101,2
14631,20191111,2
14631,20191101,2
14632,20191111,2
14632,20191101,2
14633,20191111,2
14633,20191101,2
14634,20191111,2
14634,20191101,2
10493,20191111,2
14640,20191118,2
14640,20191125,2
9382,20191111,2
6212,20191118,2
6212,20191125,2
10505,20191111,2
3457,20191101,2
5239,20191101,1
9164,20191101,1
12002,20191101,1
3431,20190928,1
5851,20190928,2
5851,20191101,2
2696,20191101,1
4047,20190928,2
4139,20190928,1
4139,20191101,1
6807,20191101,1
6807,20190928,2
6807,20190929,2
14647,20191111,2
14648,20191111,2
4571,20190929,2
10565,20191101,1
10565,20190928,2
3877,20191101,2
6131,20191014,1
6131,20191015,1
5869,20191031,1
5869,20191101,2
1692,20190922,1
8871,20191101,2
8871,20190916,2
8871,20190917,2
8871,20190918,2
8871,20190919,2
8871,20190920,2
8871,20191014,2
8871,20191015,2
8871,20191016,2
8871,20191017,2
8871,20191018,2
8871,20191111,2
8871,20191112,2
8871,20191113,2
8871,20191114,2
8871,20191115,2
6691,20191014,1
6691,20191015,1
6691,20191021,1
6691,20191022,1
6691,20191023,1
6691,20191024,1
6691,20191025,1
6691,20191028,1
6691,20191029,1
6691,20191030,1
6691,20191031,1
6691,20191104,1
6691,20191105,1
6691,20191106,1
6691,20191107,1
6691,20191108,1
6691,20191118,1
6691,20191119,1
6691,20191120,1
6691,20191121,1
6691,20191122,1
6691,20191101,2
6691,20190916,2
6691,20190917,2
6691,20190918,2
6691,20190919,2
6691,20190920,2
6691,20191111,2
6691,20191112,2
6691,20191113,2
6691,20191114,2
6691,20191115,2
10991,20191101,1
10991,20191111,1
357,20190901,1
357,20191019,1
357,20191020,1
9730,20191031,1
9656,20191007,1
9656,20191008,1
9656,20191009,1
9656,20191010,1
9656,20191011,1
9656,20191028,1
9656,20191029,1
9656,20191030,1
9656,20191031,1
9656,20191014,1
9656,20191015,1
9656,20190928,1
9656,20191118,1
9656,20191119,1
9656,20191120,1
9656,20191121,1
9656,20191122,1
9590,20191109,1
9590,20191110,1
9590,20191105,2
9590,20191106,2
9590,20191107,2
9590,20191108,2
8348,20191112,1
8348,20191113,1
8348,20191114,1
8348,20191115,1
8348,20191125,1
8348,20191126,1
8348,20191127,1
8348,20191128,1
8348,20191129,1
6130,20191014,2
6130,20191015,2
6130,20191021,2
6130,20191022,2
6130,20191023,2
6130,20191024,2
6130,20191025,2
6128,20191021,1
6128,20191022,1
6128,20191023,1
6128,20191024,1
6128,20191025,1
6128,20191026,2
9589,20190901,1
9589,20191028,1
9589,20191029,1
9589,20191030,1
9589,20191031,1
9589,20191101,1
9589,20191102,1
9589,20191103,1
9589,20190928,1
9589,20191005,1
9589,20191007,1
9589,20191008,1
9589,20191009,1
9589,20191010,1
9589,20191011,1
9589,20191021,1
9589,20191022,1
9589,20191023,1
9589,20191024,1
9589,20191025,1
8347,20190916,1
8347,20190917,1
8347,20190918,1
8347,20190919,1
8347,20190920,1
8347,20191016,1
8347,20191017,1
8347,20191018,1
3469,20191111,2
8349,20191101,1
8349,20191111,1
8349,20191019,1
8349,20191020,1
8349,20191109,1
8349,20191110,1
8349,20190901,1
8349,20191130,1
8349,20191117,2
8349,20191124,2
9150,20191109,1
9150,20191110,1
9150,20191102,1
9150,20191103,1
9150,20191029,2
9150,20191030,2
9149,20191019,1
9149,20191020,1
9149,20190929,1
9149,20190901,1
5648,20191101,1
5648,20191103,1
5648,20191111,1
3046,20190914,1
3046,20190915,1
3046,20191013,1
3046,20190907,1
3046,20190908,1
8351,20190908,2
287,20190914,1
287,20190915,1
287,20191012,1
6129,20190914,1
6129,20190907,1
6129,20191026,1
9588,20190907,1
9588,20190908,1
9588,20190921,1
412,20191013,1
412,20190908,1
8602,20190923,2
8602,20190924,2
8602,20190925,2
8602,20190926,2
8602,20190927,2
8602,20190930,2
8602,20191001,2
8602,20191002,2
8602,20191003,2
8602,20191004,2
8600,20191005,1
8600,20190928,1
8600,20191102,1
617,20191103,1
7727,20190916,2
7727,20190917,2
7727,20190918,2
7727,20190919,2
7727,20190920,2
529,20190929,2
9294,20191007,1
9294,20191008,1
9294,20191009,1
9294,20191010,1
9294,20191011,1
9294,20191014,1
9294,20191015,1
9294,20191118,1
9294,20191119,1
9294,20191120,1
9294,20191121,1
9294,20191122,1
9294,20191101,2
11359,20190902,1
11359,20190903,1
11359,20190904,1
11359,20190905,1
11359,20190906,1
11359,20190909,1
11359,20190910,1
11359,20190911,1
11359,20190912,1
11359,20190913,1
11359,20190921,1
11359,20190922,1
11359,20190923,1
11359,20190924,1
11359,20190925,1
11359,20190926,1
11359,20190927,1
11359,20190928,1
11359,20190929,1
11359,20190930,1
11359,20191001,1
11359,20191002,1
11359,20191003,1
11359,20191004,1
11359,20191005,1
11359,20191006,1
11359,20191007,1
11359,20191008,1
11359,20191009,1
11359,20191010,1
11359,20191011,1
11359,20191012,1
11359,20191013,1
11359,20191118,1
11359,20191119,1
11359,20191120,1
11359,20191121,1
11359,20191122,1
11359,20191101,2
11359,20191016,2
11359,20191017,2
11359,20191018,2
11359,20190916,2
11359,20190917,2
11359,20190918,2
11359,20190919,2
11359,20190920,2
9814,20191109,1
9814,20191110,1
9815,20190929,1
9815,20191006,1
9815,20191102,1
5411,20190902,1
5411,20190903,1
5411,20190904,1
5411,20190905,1
5411,20190906,1
5411,20191007,2
5411,20191008,2
5411,20191101,2
9703,20190901,1
9703,20191019,1
3521,20191101,1
3521,20191102,1
3521,20191103,1
3521,20191111,1
9545,20191102,1
9545,20191103,1
9545,20191006,1
9545,20190930,1
9545,20191001,1
9545,20191002,1
9545,20191003,1
9545,20191004,1
9545,20190902,1
9545,20190903,1
9545,20190904,1
9545,20190905,1
9545,20191007,1
9545,20191008,1
9545,20191009,1
9545,20191010,1
9545,20190929,1
3050,20190929,1
3050,20191006,1
3050,20191102,1
5412,20190913,2
9652,20191101,1
9652,20191102,1
9652,20191103,1
9652,20191016,1
9652,20191017,1
9652,20191018,1
9652,20191111,1
9651,20191112,1
9651,20191113,1
9651,20191114,1
9651,20191115,1
9651,20191125,1
9651,20191126,1
9651,20191127,1
9651,20191128,1
9651,20191129,1
9546,20190914,1
9546,20190915,1
9546,20191013,1
9546,20190908,1
9547,20190930,2
9547,20191001,2
9547,20191002,2
9547,20191003,2
9547,20191004,2
9547,20191007,2
9547,20191008,2
9547,20191009,2
9547,20191010,2
1903,20191112,1
1903,20191111,2
9474,20190902,1
9474,20191007,1
9474,20191014,1
9474,20191028,1
9685,20191008,1
9685,20191009,1
9685,20191010,1
9685,20191011,1
9685,20190903,1
9685,20190904,1
9685,20190905,1
9685,20190906,1
9685,20191015,1
9685,20191016,1
9685,20191017,1
9685,20191018,1
9689,20190921,2
9689,20190914,2
11300,20191023,1
11300,20191030,1
11300,20190902,1
11300,20190903,1
11300,20190905,1
11300,20190906,1
11300,20190909,1
11300,20190910,1
11300,20190912,1
11300,20190913,1
11300,20190916,1
11300,20190917,1
11300,20190919,1
11300,20190920,1
11300,20191111,2
11300,20191101,2
9120,20191111,2
9120,20191101,2
9120,20190923,2
9120,20190924,2
9120,20190925,2
9120,20190926,2
9120,20190927,2
9120,20190930,2
9120,20191001,2
9120,20191002,2
9120,20191003,2
9120,20191004,2
9120,20191007,2
9120,20191008,2
9120,20191009,2
9120,20191010,2
9120,20191011,2
12077,20191111,2
12077,20190923,2
12077,20190924,2
12077,20190925,2
12077,20190926,2
12077,20190927,2
12077,20190930,2
12077,20191001,2
12077,20191002,2
12077,20191003,2
12077,20191004,2
12077,20191007,2
12077,20191008,2
12077,20191009,2
12077,20191010,2
12077,20191011,2
3903,20190923,2
3903,20190924,2
3903,20190925,2
3903,20190926,2
3903,20190927,2
3903,20190930,2
3903,20191001,2
3903,20191002,2
3903,20191003,2
3903,20191004,2
3903,20191007,2
3903,20191008,2
3903,20191009,2
3903,20191010,2
3903,20191011,2
4177,20191101,1
4177,20191112,1
8418,20191111,2
8418,20191101,2
8418,20190923,2
8418,20190924,2
8418,20190926,2
8418,20190927,2
8418,20190930,2
8418,20191001,2
8418,20191003,2
8418,20191004,2
8418,20191007,2
8418,20191008,2
8418,20191010,2
8418,20191011,2
3362,20191111,2
2972,20191111,1
2972,20191020,2
2972,20191027,2
2972,20191110,2
3591,20191007,1
3591,20190902,1
3591,20190903,1
3591,20190904,1
3591,20190905,1
3591,20190906,1
3591,20190909,1
3591,20190910,1
3591,20190911,1
3591,20190912,1
3591,20190913,1
3591,20190916,1
3591,20190917,1
3591,20190918,1
3591,20190919,1
3591,20190920,1
3591,20190923,1
3591,20190924,1
3591,20190925,1
3591,20190926,1
3591,20190927,1
3591,20190930,1
3591,20191001,1
3591,20191002,1
3591,20191003,1
3591,20191004,1
3591,20191014,1
3591,20191015,1
3591,20191016,1
3591,20191017,1
3591,20191018,1
3591,20191021,1
3591,20191022,1
3591,20191023,1
3591,20191024,1
3591,20191025,1
3591,20191028,1
3591,20191104,1
3591,20191118,1
3591,20191111,2
3591,20191008,2
3591,20191009,2
3591,20191010,2
3591,20191011,2
3591,20191029,2
3591,20191030,2
3591,20191031,2
3591,20191101,2
3591,20191105,2
3591,20191106,2
3591,20191107,2
3591,20191108,2
3591,20191119,2
3591,20191120,2
3591,20191121,2
3591,20191122,2
3004,20191101,2
3849,20191111,2
3590,20191008,1
3590,20191009,1
3590,20191010,1
3590,20191011,1
3590,20191101,2
8346,20191020,1
8346,20191027,1
8346,20191110,1
8346,20191111,2
14658,20191111,2
14659,20191111,2
14660,20191031,1
14660,20191101,2
14661,20191101,1
14662,20191111,2
14662,20191031,2
14663,20191031,1
14663,20191101,2
14664,20191112,1
14664,20191111,2
14665,20191111,2
14665,20191101,2
14666,20191111,1
14667,20191101,1
14667,20191031,2
14668,20191031,1
14668,20191101,2
14669,20191101,1
14670,20191031,1
14670,20191101,2
14671,20191112,2
14671,20191101,2
14672,20191111,2
14672,20191101,2
14673,20191101,1
14673,20191111,1
14674,20191111,2
14674,20191101,2
14676,20191031,1
14676,20191101,2
14677,20191101,1
14677,20191111,1
14678,20191112,1
14678,20191118,1
14678,20191125,1
14678,20191021,2
14678,20191028,2
14679,20191111,2
14679,20191101,2
14680,20191111,2
14681,20191111,1
3007,20190901,1
14682,20191101,1
14682,20191111,1
14683,20191111,2
14683,20191101,2
14684,20191111,1
14685,20191111,2
14686,20191111,1
14687,20191031,1
14687,20191101,2
14688,20191111,2
14688,20191101,2
14689,20191101,1
14689,20191031,2
14690,20191112,1
14690,20191111,2
14691,20191112,2
14691,20191101,2
14692,20191111,2
14692,20191101,2
14693,20191111,1
14694,20191101,1
14695,20191112,1
14695,20191111,2
14696,20191025,2
14696,20191101,2
14697,20191111,2
14697,20191031,2
14698,20191031,1
14698,20191101,2
14699,20191111,2
14699,20191101,2
14700,20191031,1
14701,20191101,1
14701,20191111,1
14702,20191101,1
14702,20191111,1
14703,20191111,2
14703,20191031,2
14704,20191111,2
14704,20191101,2
14704,20190930,2
14704,20191001,2
14704,20191002,2
14704,20191003,2
14704,20191004,2
14704,20191007,2
14704,20191008,2
14704,20191009,2
14704,20191010,2
14704,20191011,2
14704,20191014,2
14704,20191015,2
14704,20191016,2
14704,20191017,2
14704,20191018,2
14705,20191111,2
14705,20191101,2
14706,20191111,2
14706,20191101,2
14706,20190930,2
14706,20191001,2
14706,20191002,2
14706,20191003,2
14706,20191004,2
14706,20191007,2
14706,20191008,2
14706,20191009,2
14706,20191010,2
14706,20191011,2
14706,20191014,2
14706,20191015,2
14706,20191016,2
14706,20191017,2
14706,20191018,2
14707,20191101,1
14707,20191111,1
14708,20191111,2
14708,20191021,2
14708,20191022,2
14708,20191023,2
14708,20191024,2
14708,20191028,2
14708,20191029,2
14708,20191030,2
14708,20191031,2
14708,20191101,2
14709,20191111,1
14710,20191111,2
14710,20191031,2
14711,20191031,1
14711,20191101,2
14712,20191101,1
14712,20191031,2
14712,20191111,2
14713,20191101,1
14714,20191111,2
14714,20191031,2
14715,20191031,1
14716,20191111,1
14717,20191111,2
14717,20191101,2
14717,20190930,2
14717,20191001,2
14717,20191002,2
14717,20191003,2
14717,20191004,2
14717,20191007,2
14717,20191008,2
14717,20191009,2
14717,20191010,2
14717,20191011,2
14717,20191014,2
14717,20191015,2
14717,20191016,2
14717,20191017,2
14717,20191018,2
14718,20191111,2
14718,20191031,2
14719,20191111,1
14720,20191111,2
14720,20191101,2
14721,20190930,2
14721,20191001,2
14721,20191002,2
14721,20191003,2
14721,20191004,2
14721,20191007,2
14721,20191008,2
14721,20191009,2
14721,20191010,2
14721,20191011,2
14721,20191014,2
14721,20191015,2
14721,20191016,2
14721,20191017,2
14721,20191018,2
14722,20191101,1
14722,20191111,1
14723,20191101,1
14723,20191111,1
14724,20191111,2
14724,20191101,2
14726,20191111,2
14726,20191101,2
14728,20191111,2
14728,20191101,2
14729,20191101,1
14729,20191111,1
14731,20191111,2
14731,20191101,2
14732,20191111,2
14732,20191101,2
14733,20191101,1
14733,20191111,1
14736,20191101,1
14736,20191111,1
14738,20191111,2
14738,20191101,2
14738,20191014,2
14738,20191015,2
14738,20191016,2
14738,20191017,2
14738,20191018,2
14739,20191111,2
14739,20191101,2
14740,20191111,2
14740,20191101,2
14742,20191111,2
14742,20191101,2
14743,20191111,2
14743,20191101,2
14743,20191014,2
14743,20191015,2
14743,20191016,2
14743,20191017,2
14743,20191018,2
14744,20191111,2
14744,20191101,2
14744,20191014,2
14744,20191015,2
14744,20191017,2
14744,20191018,2
14745,20191101,1
14745,20191111,1
14746,20191111,2
14746,20191101,2
14747,20191111,2
14747,20191101,2
14748,20191111,2
14748,20191101,2
14749,20191101,1
14749,20191111,1
14750,20191111,2
14750,20191101,2
14751,20191101,1
14751,20191111,1
14753,20191111,2
14753,20191101,2
14754,20191111,2
14754,20191101,2
14755,20191101,1
14755,20191111,1
14758,20191111,2
14758,20191101,2
14760,20191101,1
14760,20191111,1
14761,20191111,2
14761,20191101,2
14762,20191111,2
14762,20191101,2
14764,20191111,2
14764,20191101,2
14764,20191014,2
14764,20191015,2
14764,20191017,2
14764,20191018,2
14765,20191111,2
14765,20191101,2
14766,20191111,2
14766,20191101,2
14766,20191014,2
14766,20191015,2
14766,20191016,2
14766,20191017,2
14766,20191018,2
14767,20191111,2
14767,20191101,2
14768,20191101,1
14768,20191111,1
14769,20191111,2
14769,20191101,2
14770,20191111,2
14770,20191101,2
14771,20191101,1
14771,20191111,1
14772,20191111,2
14772,20191101,2
14772,20191014,2
14772,20191015,2
14772,20191016,2
14772,20191017,2
14772,20191018,2
14774,20191101,1
14774,20191111,1
14775,20191111,2
14775,20191101,2
14777,20191111,2
14777,20191101,2
14778,20191111,1
14779,20191111,2
14779,20191101,2
14780,20191112,1
14780,20191111,2
14781,20191101,1
14782,20191111,2
14782,20191031,2
14783,20191111,2
14783,20191031,2
14784,20191111,2
14784,20191101,2
14786,20191101,1
4391,20191101,2
4390,20191111,2
4390,20191021,2
4390,20191022,2
4390,20191023,2
4390,20191024,2
4390,20191025,2
4390,20191028,2
4390,20191029,2
4390,20191030,2
4390,20191031,2
4390,20191101,2
4390,20191104,2
4390,20191105,2
4390,20191106,2
4390,20191107,2
4390,20191108,2
4392,20191111,1
4392,20191101,1
4392,20191102,2
4392,20191026,2
4392,20191027,2
9605,20191004,1
9605,20191011,1
9605,20191025,1
9605,20191122,1
9605,20191129,1
6201,20191101,1
6201,20191031,2
6201,20191102,2
6201,20191026,2
3022,20191026,2
3022,20191102,2
14787,20191101,1
14787,20191111,1
11169,20191118,2
11169,20191119,2
11169,20191120,2
11169,20191121,2
11169,20191122,2
11169,20191102,2
11169,20191026,2
11169,20191027,2
11169,20191125,2
11169,20191126,2
11169,20191127,2
11169,20191128,2
11169,20191129,2
3678,20191111,2
3678,20191026,2
3678,20191101,2
3678,20191102,2
8089,20191102,1
4242,20191101,2
3625,20191026,2
3625,20191102,2
11999,20191101,1
11999,20191111,1
11999,20191027,2
4241,20190903,1
4241,20190904,1
4241,20190905,1
4241,20190906,1
4241,20190910,1
4241,20190911,1
4241,20190912,1
4241,20190913,1
4241,20190917,1
4241,20190918,1
4241,20190919,1
4241,20190920,1
4241,20190924,1
4241,20190925,1
4241,20190926,1
4241,20190927,1
4241,20191111,2
9603,20191101,1
9603,20191102,2
9603,20191026,2
14789,20191111,2
14789,20191101,2
14790,20191101,1
14790,20191111,1
14791,20191111,2
14791,20191101,2
3792,20191101,2
11157,20191027,1
11157,20191116,1
11157,20191117,1
11157,20191123,1
11157,20191124,1
11157,20191130,1
11157,20191102,2
11157,20191103,2
11157,20191109,2
11157,20191110,2
11129,20191123,1
11129,20191124,1
11129,20191130,1
11129,20191112,1
11129,20191113,1
11129,20191114,1
11129,20191115,1
11129,20191116,1
11129,20191117,1
11129,20191111,2
1634,20191102,2
1725,20191026,2
1725,20191027,2
10622,20190902,1
14792,20191116,1
14792,20191117,1
14792,20191123,1
14792,20191124,1
14792,20191130,1
11624,20191031,2
11624,20191101,2
4956,20191029,1
10620,20191112,1
10620,20191113,1
10620,20191114,1
10620,20191115,1
10620,20191117,1
10620,20191118,1
10620,20191119,1
10620,20191120,1
10620,20191121,1
10620,20191122,1
10620,20191124,1
10620,20191125,1
10620,20191126,1
10620,20191127,1
10620,20191128,1
10620,20191129,1
10620,20191111,2
11528,20191101,2
11528,20191111,2
3603,20191112,1
3603,20191113,1
3603,20191114,1
3603,20191115,1
3603,20191116,1
3603,20191118,1
3603,20191119,1
3603,20191120,1
3603,20191121,1
3603,20191122,1
3603,20191123,1
3603,20191125,1
3603,20191126,1
3603,20191127,1
3603,20191128,1
3603,20191129,1
3603,20191130,1
3603,20191111,2
3604,20191101,2
3600,20190902,1
1639,20190902,1
4071,20191112,1
4071,20191113,1
4071,20191114,1
4071,20191115,1
4071,20191116,1
4071,20191117,1
4071,20191118,1
4071,20191119,1
4071,20191120,1
4071,20191121,1
4071,20191122,1
4071,20191123,1
4071,20191124,1
4071,20191125,1
4071,20191126,1
4071,20191127,1
4071,20191128,1
4071,20191129,1
4071,20191130,1
4071,20191111,2
1664,20191026,2
14793,20191026,2
14793,20191102,2
11167,20190914,1
11167,20190915,1
11167,20190921,1
11167,20190922,1
11167,20191116,1
11167,20191117,1
11167,20191123,1
11167,20191124,1
11167,20190907,1
11167,20190908,1
11167,20191130,1
3795,20191116,1
3795,20191117,1
3795,20191123,1
3795,20191124,1
3795,20191130,1
29,20191101,1
29,20191111,1
29,20191102,2
29,20191103,2
11156,20191111,2
11156,20191029,2
11156,20191030,2
11156,20191031,2
11156,20191101,2
11156,20191104,2
11156,20191105,2
11156,20191106,2
11156,20191107,2
11156,20191108,2
11625,20191026,2
7787,20191031,2
7786,20191031,1
7786,20191102,2
7786,20191026,2
7788,20191115,1
7788,20191116,1
7788,20191117,1
7788,20191122,1
7788,20191123,1
7788,20191124,1
7788,20191129,1
7788,20191130,1
14796,20191111,2
14796,20191101,2
14799,20191111,2
14799,20191101,2
14800,20191111,2
14800,20191101,2
14805,20191111,2
14805,20191101,2
14808,20191111,2
14808,20191101,2
14814,20191111,2
14814,20191101,2
14815,20191111,2
14815,20191101,2
14816,20191111,2
14816,20191101,2
14818,20191111,2
14818,20191101,2
14821,20191101,1
14821,20191111,1
14823,20191111,2
14823,20191101,2
14824,20191111,2
14824,20191101,2
14825,20191111,2
14825,20191101,2
14826,20191111,2
14826,20191101,2
14829,20191111,2
14829,20191101,2
14830,20191111,2
14830,20191101,2
14831,20191111,2
14831,20191101,2
14832,20191111,1
14832,20191112,2
14833,20191101,1
14833,20191111,1
14834,20191112,1
14834,20191111,2
14839,20191111,2
14839,20191101,2
14844,20191111,2
14844,20191101,2
14845,20191111,2
14845,20191101,2
14849,20191111,2
14849,20191101,2
4885,20191109,2
4885,20191110,2
4726,20191019,1
4726,20191012,1
4726,20191130,1
11761,20191101,1
11761,20191012,2
11761,20191019,2
3024,20190918,2
3024,20190919,2
10984,20191111,2
10984,20191011,2
10984,20191018,2
10984,20191101,2
10983,20191018,1
10983,20191011,1
10983,20191129,1
14850,20191111,2
14850,20191101,2
4927,20191101,2
3528,20191014,1
3528,20191015,1
3528,20191016,1
3528,20191017,1
3528,20191018,1
3528,20191111,2
4864,20191101,1
4864,20191111,1
4864,20191110,2
4861,20191111,1
4861,20191013,2
4861,20191110,2
3914,20191111,1
3914,20191117,1
3914,20191124,1
3313,20191111,1
8976,20191101,1
8976,20191019,1
8976,20191026,1
8976,20191102,1
8914,20191101,1
8914,20191012,2
3314,20191101,1
3314,20191012,2
3314,20191109,2
12035,20191012,2
12036,20191109,2
3025,20190901,1
6659,20190901,1
3239,20191101,1
10004,20191005,1
7586,20191028,2
7586,20191029,2
7586,20191030,2
7586,20191031,2
7586,20191021,2
7586,20191022,2
7586,20191023,2
7586,20191024,2
7586,20191025,2
7586,20191110,2
10046,20191101,1
10046,20191111,1
10046,20191109,2
10047,20191012,2
4342,20191101,2
4343,20190930,1
4343,20191001,1
4343,20191002,1
4343,20191003,1
4343,20191004,1
3031,20191028,2
3031,20191029,2
3031,20191030,2
3031,20191031,2
3031,20191101,2
3031,20191104,2
3031,20191105,2
3031,20191106,2
3031,20191107,2
3031,20191108,2
3031,20191111,2
3031,20191112,2
3031,20191113,2
3031,20191114,2
3031,20191115,2
6398,20191005,2
6398,20191102,2
6398,20191109,2
6398,20191116,2
5980,20191101,2
3211,20191005,2
3211,20191102,2
3211,20191109,2
5266,20191104,1
5266,20191105,1
5266,20191106,1
5266,20191107,1
5266,20191108,1
5266,20191118,1
5266,20191119,1
5266,20191120,1
5266,20191121,1
5266,20191122,1
5266,20191124,1
5266,20191125,1
5266,20191126,1
5266,20191127,1
5266,20191128,1
5266,20191129,1
5266,20191111,2
5266,20191101,2
5266,20191006,2
5266,20191110,2
7095,20191005,2
7095,20191102,2
7095,20191109,2
7095,20191116,2
6004,20191006,2
6004,20191103,2
6004,20191110,2
6004,20191117,2
5387,20191006,2
5387,20191103,2
5387,20191110,2
5388,20191005,2
5388,20191102,2
5388,20191109,2
5149,20191104,1
5149,20191105,1
5149,20191106,1
5149,20191107,1
5149,20191108,1
5149,20191112,1
5149,20191113,1
5149,20191114,1
5149,20191115,1
5149,20191116,1
5149,20191118,1
5149,20191119,1
5149,20191120,1
5149,20191121,1
5149,20191122,1
5149,20191123,1
5149,20191125,1
5149,20191126,1
5149,20191127,1
5149,20191128,1
5149,20191129,1
5149,20191130,1
5149,20191111,2
5149,20191101,2
5149,20191005,2
5149,20191109,2
5664,20191102,2
5664,20191103,2
5664,20191109,2
5664,20191110,2
5664,20191116,2
5664,20191117,2
5060,20191109,2
5060,20191111,2
5060,20191116,2
5060,20191101,2
5060,20191102,2
4417,20191103,2
4417,20191110,2
4417,20191117,2
5386,20191006,1
5386,20190901,1
14851,20191111,2
14851,20191101,2
3051,20191111,2
3051,20191101,2
6286,20191005,2
6286,20191102,2
6286,20191109,2
8986,20191005,2
8986,20191006,2
8986,20191102,2
8986,20191103,2
8986,20191109,2
8986,20191110,2
8986,20191116,2
8986,20191117,2
4223,20191102,2
4223,20191109,2
4223,20191116,2
12310,20191103,2
12310,20191110,2
8556,20191111,2
8556,20191101,2
6285,20191005,1
7094,20191005,1
14852,20191023,2
14852,20191030,2
14854,20191101,1
14854,20191111,1
14855,20191111,2
14855,20191101,2
14856,20191031,1
14856,20191101,2
14857,20191101,1
14858,20191111,2
14858,20191101,2
14860,20191111,2
14860,20191031,2
14861,20191111,1
14861,20191031,1
14861,20191101,2
14863,20191111,2
14863,20191101,2
14864,20191111,2
14864,20191031,2
14865,20191111,2
14865,20191101,2
14866,20191111,2
14866,20191031,2
14868,20191111,2
14868,20191031,2
14869,20191111,1
14869,20191031,1
14869,20191101,2
14870,20191112,1
14870,20191111,2
14871,20191111,2
14871,20191101,2
14872,20191111,2
14872,20191101,2
14873,20191111,2
14873,20191101,2
14875,20191101,1
14875,20191031,2
14875,20191111,2
14876,20191031,1
14876,20191101,2
14878,20191111,1
14878,20191031,1
14878,20191101,2
14879,20191101,1
14880,20191112,2
14880,20191101,2
4683,20191111,2
4146,20191111,2
4146,20191101,2
4146,20191007,2
4146,20191008,2
4146,20191009,2
4146,20191010,2
4146,20191011,2
4146,20191014,2
4146,20191015,2
4146,20191016,2
4146,20191017,2
4146,20191018,2
4146,20191021,2
4146,20191022,2
4146,20191023,2
4146,20191024,2
4146,20191025,2
9607,20191028,2
9607,20191029,2
9607,20191030,2
9607,20191031,2
4117,20191111,2
4117,20191028,2
4117,20191029,2
4117,20191030,2
4117,20191031,2
4117,20191101,2
3883,20191111,2
3883,20191101,2
9890,20191111,2
6421,20191111,2
6421,20191028,2
6421,20191029,2
6421,20191030,2
6421,20191031,2
